"Area"	"Mean"	"Min"	"Max"	"BX"	"BY"	"Width"	"Height"	"Feret"	"FeretX"	"FeretY"	"FeretAngle"	"MinFeret"	"source"	"pbad24"	"pbad33"
0.206	255	255	255	104.232	253.224	0.402	0.626	0.64	2332	5664	114.775	0.402	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.094	255	255	255	105.171	255.102	0.358	0.313	0.422	2352	5705	147.995	0.313	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.052	255	255	255	62.557	262.837	0.402	0.179	0.412	1399	5880	12.529	0.179	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.054	255	255	255	93.813	264.492	0.402	0.179	0.412	2098	5916	167.471	0.179	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.068	255	255	255	81.024	264.537	0.358	0.268	0.4	1812	5921	26.565	0.268	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.052	255	255	255	100.431	264.537	0.358	0.179	0.4	2246	5916	153.435	0.179	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.126	255	255	255	62.691	265.297	0.581	0.313	0.597	1402	5936	167.005	0.313	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.052	255	255	255	60.902	265.878	0.268	0.268	0.322	1363	5952	56.31	0.253	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.068	255	255	255	65.821	266.325	0.313	0.313	0.412	1472	5956	130.601	0.291	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.06	255	255	255	107.675	267.085	0.313	0.268	0.361	2408	5978	29.745	0.268	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.052	255	255	255	77.402	268.561	0.313	0.313	0.412	1731	6006	130.601	0.236	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.058	255	255	255	72.528	268.65	0.402	0.224	0.424	1622	6013	18.435	0.224	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.07	255	255	255	81.829	271.154	0.268	0.358	0.4	1832	6064	116.565	0.268	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.056	255	255	255	74.228	271.423	0.313	0.224	0.361	1660	6075	29.745	0.224	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.056	255	255	255	73.557	271.512	0.402	0.179	0.424	1645	6072	161.565	0.179	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.056	255	255	255	61.976	272.272	0.268	0.268	0.349	1386	6094	39.806	0.26	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.066	255	255	255	96.541	274.419	0.402	0.268	0.447	2160	6137	143.13	0.253	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.144	255	255	255	102.041	275.939	0.492	0.402	0.523	2282	6174	160.017	0.402	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.066	255	255	255	43.15	276.52	0.358	0.268	0.447	965	6190	36.87	0.24	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.052	255	255	255	76.016	279.561	0.313	0.268	0.361	1700	6257	29.745	0.268	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.084	255	255	255	78.833	281.171	0.268	0.447	0.5	1763	6298	63.435	0.255	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.058	255	255	255	86.301	282.691	0.358	0.268	0.422	1930	6323	147.995	0.24	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.064	255	255	255	53.659	285.553	0.224	0.358	0.4	1200	6394	63.435	0.224	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.176	255	255	255	72.618	292.484	0.492	0.447	0.56	1624	6542	151.39	0.447	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.07	255	255	255	72.26	292.976	0.358	0.358	0.447	1616	6560	36.87	0.307	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.154	255	255	255	90.415	293.691	0.537	0.402	0.553	2022	6570	165.964	0.402	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.072	255	255	255	71.992	294.764	0.179	0.447	0.482	1610	6602	68.199	0.179	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.092	255	255	255	76.374	295.346	0.402	0.358	0.46	1708	6611	29.055	0.349	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.126	255	255	255	60.813	296.419	0.447	0.358	0.51	1360	6630	142.125	0.358	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.114	255	255	255	79.459	298.61	0.492	0.402	0.5	1777	6681	169.695	0.38	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.056	255	255	255	92.024	302.187	0.268	0.313	0.412	2058	6765	49.399	0.221	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.156	255	255	255	100.163	303.35	0.581	0.447	0.597	2240	6787	167.005	0.44	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.086	255	255	255	77.134	311.309	0.402	0.313	0.424	1725	6963	161.565	0.311	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.702	255	255	255	75.837	73.959	1.028	0.85	1.129	1697	1655	146.31	0.832	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.642	255	255	255	65.911	75.167	1.341	1.52	1.57	1484	1715	70.017	1.341	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.61	255	255	255	82.455	75.256	2.146	1.163	2.25	1844	1684	159.044	1.006	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.176	255	255	255	86.524	76.642	0.715	0.447	0.75	1935	1715	162.646	0.399	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.612	255	255	255	74.764	77.358	1.386	1.476	1.55	1678	1732	123.232	1.386	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.554	255	255	255	78.028	79.146	1.386	1.476	1.53	1749	1773	127.875	1.385	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.66	255	255	255	61.171	80.354	1.073	0.984	1.088	1368	1802	170.538	0.947	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.934	255	255	255	64.569	80.756	1.252	1.118	1.262	1444	1813	157.068	1.057	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.186	255	255	255	60.589	81.427	1.386	1.252	1.389	1355	1830	176.309	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.618	255	255	255	66.492	82.276	1.61	1.52	1.649	1487	1860	12.529	1.48	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.072	255	255	255	72.484	82.634	1.297	1.163	1.342	1622	1851	150.018	1.146	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.302	255	255	255	69.756	83.797	1.386	1.252	1.404	1562	1877	142.765	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.236	255	255	255	91.488	83.931	1.252	1.297	1.365	2048	1898	31.608	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.272	255	255	255	80.264	84.199	1.386	1.252	1.442	1796	1888	150.255	1.243	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.596	255	255	255	85.541	85.809	0.984	0.85	1.02	1914	1920	142.125	0.85	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.632	255	255	255	42.837	85.854	1.252	1.699	1.757	967	1958	75.256	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.424	255	255	255	81.65	86.48	0.894	0.76	0.905	1826	1937	147.095	0.744	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.604	255	255	255	96.675	86.927	1.386	1.476	1.542	2162	1952	150.461	1.385	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
2.255	255	255	255	54.642	87.374	1.878	1.789	2.067	1230	1991	51.147	1.486	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.656	255	255	255	68.37	87.553	1.028	0.939	1.052	1529	1967	12.265	0.939	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.562	255	255	255	59.516	89.297	0.984	0.805	1.009	1331	2000	167.196	0.805	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.234	255	255	255	70.069	89.654	1.252	1.386	1.481	1572	2005	118.887	1.241	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.912	255	255	255	97.748	90.37	1.118	1.118	1.22	2192	2021	118.443	1.117	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.41	255	255	255	90.012	90.549	1.476	1.386	1.513	2014	2031	145.84	1.378	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.39	255	255	255	93.768	91.756	1.431	1.341	1.502	2101	2076	36.529	1.341	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.068	255	255	255	88.492	92.874	1.341	1.207	1.36	1979	2083	170.538	1.195	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.33	255	255	255	68.102	93.098	1.386	1.252	1.46	1528	2082	130.03	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.204	255	255	255	71.098	93.724	1.341	1.207	1.404	1591	2099	142.765	1.192	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.268	255	255	255	95.512	94.081	1.341	1.252	1.426	2139	2106	131.186	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.3	255	255	255	82.858	94.931	1.386	1.297	1.467	1854	2126	142.431	1.28	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.262	255	255	255	85.451	96.183	1.341	1.252	1.427	1919	2179	57.804	1.238	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.712	255	255	255	93.366	96.541	1.118	0.894	1.132	2088	2167	9.09	0.894	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.96	255	255	255	85.541	98.329	1.297	1.118	1.316	1913	2206	170.218	1.057	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.174	255	255	255	52.943	98.687	1.341	1.163	1.42	1186	2226	28.179	1.163	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.218	255	255	255	67.52	98.866	1.341	1.252	1.52	1510	2216	151.928	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.572	255	255	255	95.557	99.089	1.565	1.431	1.603	2137	2224	157.011	1.399	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.164	255	255	255	86.614	99.715	1.386	1.207	1.423	1939	2232	136.273	1.207	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.894	255	255	255	55.715	99.805	1.207	1.118	1.369	1246	2236	141.633	1.055	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.63	255	255	255	38.634	100.341	1.61	1.52	1.612	864	2256	176.82	1.485	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.648	255	255	255	96.72	100.565	1.073	0.939	1.082	2163	2258	7.125	0.914	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.496	255	255	255	60.5	101.191	1.476	1.386	1.52	1360	2263	118.072	1.372	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.294	255	255	255	48.65	101.459	1.431	1.252	1.467	1090	2272	142.431	1.235	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.8	255	255	255	85.228	101.459	1.118	1.028	1.24	1906	2273	154.359	0.946	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.75	255	255	255	69.22	103.382	1.163	0.984	1.181	1552	2312	127.304	0.963	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.098	255	255	255	104.724	103.427	1.252	1.297	1.365	2350	2341	58.392	1.222	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.608	255	255	255	92.293	103.606	1.118	0.85	1.14	2064	2325	11.31	0.821	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.5	255	255	255	71.187	104.321	0.984	0.76	1.005	1592	2335	147.724	0.76	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.296	255	255	255	41.362	104.366	1.341	1.252	1.451	926	2338	146.31	1.239	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.734	255	255	255	43.285	104.366	1.073	0.939	1.131	968	2336	161.565	0.918	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.256	255	255	255	39.305	105.886	0.671	0.581	0.728	881	2368	132.51	0.54	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.334	255	255	255	63.093	106.02	0.85	0.626	0.868	1411	2372	168.111	0.626	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.534	255	255	255	55.581	106.646	0.581	1.386	1.412	1247	2385	100.954	0.581	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.326	255	255	255	40.691	106.736	1.386	1.297	1.46	915	2388	130.03	1.269	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.65	255	255	255	65.955	107.183	1.61	1.386	1.62	1480	2398	129.401	1.386	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.668	255	255	255	61.931	109.598	1.073	0.939	1.121	1385	2456	156.501	0.897	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.422	255	255	255	76.15	110.805	0.894	0.715	0.93	1704	2478	144.782	0.715	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.468	255	255	255	68.772	112.102	0.894	0.805	0.943	1538	2510	148.57	0.785	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.316	255	255	255	42.301	112.817	1.386	1.252	1.502	948	2526	143.471	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.046	255	255	255	71.411	112.817	1.297	1.163	1.334	1597	2530	166.43	1.139	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.002	255	255	255	83.752	112.862	1.297	1.118	1.316	1873	2528	170.218	1.11	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.57	255	255	255	100.52	112.862	1.028	0.76	1.044	2248	2527	170.134	0.76	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.752	255	255	255	61.26	114.024	1.118	0.939	1.15	1370	2554	166.504	0.939	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.096	255	255	255	49.992	114.203	1.341	1.163	1.401	1118	2560	163.301	1.163	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.318	255	255	255	34.207	115.142	0.76	0.626	0.822	765	2576	157.62	0.602	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.302	255	255	255	51.557	115.768	0.76	0.626	0.781	1153	2593	166.759	0.618	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.14	255	255	255	100.61	115.902	1.386	1.207	1.397	2256	2592	129.806	1.191	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.278	255	255	255	97.211	117.244	1.431	1.297	1.55	2176	2623	133.831	1.236	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.038	255	255	255	41.541	117.289	1.297	1.163	1.36	931	2624	133.668	1.163	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.132	255	255	255	88.492	117.602	1.297	1.297	1.414	1982	2632	124.695	1.254	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.148	255	255	255	69.756	118.854	1.341	1.207	1.404	1561	2661	142.765	1.18	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.21	255	255	255	78.878	119.167	1.386	1.252	1.442	1764	2670	150.255	1.236	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.916	255	255	255	100.654	119.256	1.252	1.073	1.281	2254	2686	29.249	1.073	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.118	255	255	255	50.26	119.882	1.297	1.252	1.363	1128	2683	131.009	1.186	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.238	255	255	255	33	120.061	1.341	1.297	1.426	740	2688	138.814	1.25	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.626	255	255	255	60.768	120.106	1.118	0.894	1.126	1359	2694	6.843	0.894	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.496	255	255	255	49.142	121.134	0.939	0.85	0.967	1100	2710	123.69	0.839	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.052	255	255	255	91.846	121.358	1.252	1.118	1.329	2060	2738	42.274	1.109	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.904	255	255	255	109.508	121.402	1.073	1.297	1.362	2456	2743	66.801	0.995	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.088	255	255	255	77.492	121.894	1.297	1.163	1.365	1734	2728	148.392	1.163	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.984	255	255	255	63.63	121.939	1.252	1.207	1.327	1428	2728	122.619	1.152	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.28	255	255	255	57.146	122.386	1.386	1.252	1.456	1282	2738	132.51	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.286	255	255	255	82.276	122.923	0.715	0.715	0.8	1840	2752	153.435	0.627	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.356	255	255	255	36.354	123.549	0.85	0.671	0.868	813	2765	145.491	0.671	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.028	255	255	255	86.122	124.89	1.297	1.118	1.342	1927	2796	150.018	1.108	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.362	255	255	255	65.195	124.935	1.341	1.297	1.488	1462	2794	122.735	1.297	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.144	255	255	255	105.976	124.935	1.386	1.163	1.404	2370	2807	9.162	1.161	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.854	255	255	255	55.268	125.472	1.118	1.028	1.216	1238	2827	36.027	1.027	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.268	255	255	255	52.049	125.785	0.715	0.581	0.769	1164	2814	144.462	0.556	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.002	255	255	255	76.061	126.008	1.252	1.163	1.306	1705	2819	128.047	1.125	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.144	255	255	255	78.744	126.008	1.386	1.207	1.404	1765	2840	37.235	1.194	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.968	255	255	255	44.671	127.037	1.252	1.073	1.29	1000	2843	146.31	1.073	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.61	255	255	255	66.358	127.215	1.073	0.85	1.096	1484	2851	168.232	0.836	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.226	255	255	255	46.728	127.26	1.386	1.252	1.451	1051	2846	123.69	1.223	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.398	255	255	255	79.325	127.305	1.476	1.386	1.69	1776	2852	142.524	1.333	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.006	255	255	255	82.634	127.707	1.207	1.118	1.315	1849	2858	144.689	1.118	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.988	255	255	255	98.642	127.797	1.341	1.163	1.36	2206	2869	9.462	1.163	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.872	255	255	255	102.89	128.378	1.252	1.028	1.265	2301	2880	8.13	1.028	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.528	255	255	255	49.858	128.557	0.939	0.894	0.993	1117	2875	125.838	0.894	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.138	255	255	255	89.878	128.736	1.386	1.252	1.393	2010	2885	174.472	1.225	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.422	255	255	255	65.732	129.898	1.431	1.297	1.526	1470	2910	148.173	1.297	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.07	255	255	255	79.683	130.927	1.341	1.207	1.353	1782	2935	172.405	1.178	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.156	255	255	255	76.329	132.492	1.386	1.207	1.398	1707	2974	7.352	1.19	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.896	255	255	255	67.61	132.581	1.207	1.118	1.246	1512	2972	158.962	1.109	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.07	255	255	255	95.02	132.626	1.341	1.163	1.36	2125	2975	9.462	1.163	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.15	255	255	255	57.862	133.476	1.297	1.163	1.389	1294	2989	146.821	1.163	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.028	255	255	255	45.341	133.789	1.386	1.163	1.389	1014	2999	176.309	1.15	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.172	255	255	255	77.134	134.057	1.386	1.297	1.404	1725	3011	9.162	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.096	255	255	255	75.39	134.325	1.297	1.207	1.341	1692	3028	53.13	1.189	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.32	255	255	255	95.557	135.041	1.52	1.252	1.537	2137	3031	8.366	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.344	255	255	255	46.236	135.533	1.431	1.297	1.499	1034	3038	162.646	1.297	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.158	255	255	255	55.984	136.159	1.297	1.297	1.456	1254	3048	132.51	1.23	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.2	255	255	255	82.187	137.187	1.386	1.252	1.421	1838	3073	167.276	1.252	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.402	255	255	255	90.236	139.736	1.476	1.341	1.53	2022	3126	127.875	1.315	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
1.056	255	255	255	86.569	145.817	1.386	1.118	1.427	1937	3263	147.804	1.118	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.164	255	255	255	85.496	146.577	0.313	0.805	0.816	1914	3278	99.462	0.313	"deltaefpuup_nico24earp33"	"nico24"	"earp33"
0.962	255	255	255	167.772	71.366	1.073	1.118	1.204	3758	1596	111.801	1.073	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.026	255	255	255	179.041	71.411	1.163	1.207	1.271	4007	1620	39.289	1.163	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.566	255	255	255	165.626	73.065	0.85	0.939	0.965	3712	1634	103.392	0.844	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.604	255	255	255	194.244	80.085	0.984	0.939	1.063	4344	1806	22.249	0.869	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.188	255	255	255	174.569	81.472	1.431	1.163	1.437	3904	1829	174.644	1.163	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.508	255	255	255	191.114	82.455	1.52	1.431	1.637	4276	1868	34.992	1.386	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.964	255	255	255	174.524	88.537	1.341	1.118	1.353	3903	1988	7.595	1.107	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.062	255	255	255	193.126	88.537	1.341	1.163	1.454	4324	2005	45	1.141	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.138	255	255	255	161.333	89.028	1.386	1.207	1.476	3611	2012	35.134	1.207	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.508	255	255	255	154.984	89.699	1.028	0.805	1.037	3466	2013	7.431	0.805	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.96	255	255	255	172.691	90.728	1.341	1.118	1.353	3862	2037	7.595	1.099	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.02	255	255	255	201.175	90.862	1.297	1.163	1.397	4504	2056	39.806	1.163	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.076	255	255	255	176.268	91.443	1.386	1.118	1.429	3943	2061	20.136	1.118	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.924	255	255	255	171.841	91.89	1.341	1.073	1.352	3847	2076	34.216	1.07	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.4	255	255	255	194.691	92.069	0.76	0.671	0.825	4357	2059	130.601	0.671	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.542	255	255	255	141.122	92.829	1.073	0.805	1.082	3156	2081	7.125	0.805	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.364	255	255	255	167.146	93.411	1.476	1.297	1.582	3744	2116	47.291	1.297	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.198	255	255	255	181.053	95.378	1.431	1.297	1.476	4056	2160	54.866	1.208	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.452	255	255	255	189.012	96.183	0.894	0.76	1.02	4228	2165	37.875	0.727	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.888	255	255	255	197.687	97.077	1.163	1.028	1.352	4422	2190	34.216	1.026	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.86	255	255	255	191.472	97.837	1.252	0.984	1.304	4284	2204	30.964	0.984	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.634	255	255	255	172.602	98.329	1.028	0.939	1.143	3861	2215	30.579	0.921	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.164	255	255	255	170.768	99	0.537	0.447	0.546	3819	2216	145.008	0.447	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.676	255	255	255	199.252	99	1.118	0.894	1.188	4456	2228	19.799	0.894	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.746	255	255	255	177.565	99.805	1.163	0.984	1.28	3971	2248	24.775	0.97	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.816	255	255	255	140.451	100.297	1.207	0.984	1.3	3146	2264	40.815	0.984	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.058	255	255	255	188.61	100.431	1.297	1.073	1.404	4221	2265	37.235	1.073	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.782	255	255	255	204.35	103.382	1.118	0.984	1.204	4572	2330	31.329	0.98	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.258	255	255	255	144.967	105.797	0.626	0.626	0.681	3242	2376	23.199	0.594	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.328	255	255	255	206.362	106.02	0.805	0.626	0.848	4615	2379	18.435	0.626	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.018	255	255	255	182.976	108.256	1.297	1.118	1.426	4096	2443	41.186	1.118	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.016	255	255	255	134.951	108.435	1.207	1.207	1.321	3018	2444	23.962	1.184	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.604	255	255	255	140.585	110.715	0.984	0.894	1.104	3145	2491	31.759	0.885	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.864	255	255	255	173.451	112.951	1.207	1.028	1.228	3883	2546	33.111	1.028	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
1.036	255	255	255	205.825	113.175	1.297	1.118	1.387	4603	2548	20.772	1.117	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.75	255	255	255	208.642	113.711	0.894	1.118	1.174	4674	2568	72.255	0.876	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.374	255	255	255	197.463	114.606	0.715	0.76	0.821	4416	2575	29.358	0.707	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.16	255	255	255	173.272	115.187	0.358	0.626	0.651	3875	2576	105.945	0.358	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.724	255	255	255	138.931	116.081	1.073	0.939	1.208	3109	2613	38.991	0.939	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.886	255	255	255	146.175	118.049	1.297	0.984	1.309	3269	2648	7.853	0.984	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
0.79	255	255	255	192.5	121.045	1.073	1.028	1.145	4309	2728	38.66	1.017	"deltaefpuup_nico24empty33"	"nico24"	"empty33"
